GEOid,GEOid2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US48113013725,48113013725,"Census Tract 137.25, Dallas County, Texas",3747,336,2414,361,1333,429
1400000US48113013726,48113013726,"Census Tract 137.26, Dallas County, Texas",2761,342,1895,313,866,379
1400000US48113013727,48113013727,"Census Tract 137.27, Dallas County, Texas",2641,282,2305,299,336,190
1400000US48113013803,48113013803,"Census Tract 138.03, Dallas County, Texas",5859,384,4340,352,1519,501
1400000US48113013804,48113013804,"Census Tract 138.04, Dallas County, Texas",3284,296,1940,203,1344,345
1400000US48113013805,48113013805,"Census Tract 138.05, Dallas County, Texas",3830,446,1121,285,2709,505
1400000US48113013806,48113013806,"Census Tract 138.06, Dallas County, Texas",2040,254,1681,265,359,148
1400000US48113013901,48113013901,"Census Tract 139.01, Dallas County, Texas",3154,281,667,165,2487,284
1400000US48113013902,48113013902,"Census Tract 139.02, Dallas County, Texas",4089,362,2399,233,1690,264
1400000US48113014001,48113014001,"Census Tract 140.01, Dallas County, Texas",4282,426,2747,377,1535,426
1400000US48113014002,48113014002,"Census Tract 140.02, Dallas County, Texas",463,120,430,122,33,42
1400000US48113014103,48113014103,"Census Tract 141.03, Dallas County, Texas",2809,390,1698,290,1111,327
1400000US48113014113,48113014113,"Census Tract 141.13, Dallas County, Texas",4430,534,3134,448,1296,378
1400000US48113014114,48113014114,"Census Tract 141.14, Dallas County, Texas",3204,307,2420,374,784,335
1400000US48113014115,48113014115,"Census Tract 141.15, Dallas County, Texas",6477,605,3378,394,3099,577
1400000US48113014116,48113014116,"Census Tract 141.16, Dallas County, Texas",4153,478,3019,455,1134,415
1400000US48113014119,48113014119,"Census Tract 141.19, Dallas County, Texas",4118,175,3780,248,338,221
1400000US48113014120,48113014120,"Census Tract 141.20, Dallas County, Texas",4854,232,4354,267,500,173
1400000US48113014121,48113014121,"Census Tract 141.21, Dallas County, Texas",4861,296,4523,276,338,211
1400000US48113014123,48113014123,"Census Tract 141.23, Dallas County, Texas",5817,200,5279,337,538,298
1400000US48113014124,48113014124,"Census Tract 141.24, Dallas County, Texas",3911,279,3701,286,210,123
1400000US48113014126,48113014126,"Census Tract 141.26, Dallas County, Texas",5508,227,5034,244,474,164
1400000US48113014127,48113014127,"Census Tract 141.27, Dallas County, Texas",7936,554,7498,608,438,190
1400000US48113014128,48113014128,"Census Tract 141.28, Dallas County, Texas",3373,371,3209,378,164,108
1400000US48113014129,48113014129,"Census Tract 141.29, Dallas County, Texas",3867,497,3502,536,365,232
1400000US48113014130,48113014130,"Census Tract 141.30, Dallas County, Texas",3697,577,3131,435,566,553
1400000US48113014131,48113014131,"Census Tract 141.31, Dallas County, Texas",4348,388,3876,394,472,201
1400000US48113014132,48113014132,"Census Tract 141.32, Dallas County, Texas",2315,221,2091,225,224,138
1400000US48113014133,48113014133,"Census Tract 141.33, Dallas County, Texas",4071,384,3332,381,739,253
1400000US48113014134,48113014134,"Census Tract 141.34, Dallas County, Texas",3826,225,3672,235,154,79
1400000US48113014135,48113014135,"Census Tract 141.35, Dallas County, Texas",4668,296,4143,421,525,286
1400000US48113014136,48113014136,"Census Tract 141.36, Dallas County, Texas",5049,587,4353,450,696,360
1400000US48113014137,48113014137,"Census Tract 141.37, Dallas County, Texas",2423,313,2145,287,278,152
1400000US48113014138,48113014138,"Census Tract 141.38, Dallas County, Texas",2543,300,2380,308,163,101
1400000US48113014203,48113014203,"Census Tract 142.03, Dallas County, Texas",3002,255,1776,241,1226,290
1400000US48113014204,48113014204,"Census Tract 142.04, Dallas County, Texas",1879,430,1380,435,499,243
1400000US48113014205,48113014205,"Census Tract 142.05, Dallas County, Texas",1574,95,1433,103,141,72
1400000US48113014206,48113014206,"Census Tract 142.06, Dallas County, Texas",2553,324,2130,296,423,170
1400000US48113014302,48113014302,"Census Tract 143.02, Dallas County, Texas",7125,573,3298,373,3827,592
1400000US48113014306,48113014306,"Census Tract 143.06, Dallas County, Texas",5056,517,1954,242,3102,543
1400000US48113014307,48113014307,"Census Tract 143.07, Dallas County, Texas",4509,353,3809,375,700,222
1400000US48113014308,48113014308,"Census Tract 143.08, Dallas County, Texas",4948,578,1652,465,3296,579
1400000US48113014309,48113014309,"Census Tract 143.09, Dallas County, Texas",4452,502,2347,436,2105,457
1400000US48113014310,48113014310,"Census Tract 143.10, Dallas County, Texas",4373,544,3408,543,965,383
1400000US48113014311,48113014311,"Census Tract 143.11, Dallas County, Texas",4660,567,4509,572,151,91
1400000US48113014312,48113014312,"Census Tract 143.12, Dallas County, Texas",4596,471,4231,473,365,184
1400000US48113014403,48113014403,"Census Tract 144.03, Dallas County, Texas",3708,509,2006,345,1702,426
1400000US48113014405,48113014405,"Census Tract 144.05, Dallas County, Texas",3704,641,1112,232,2592,584
1400000US48113014406,48113014406,"Census Tract 144.06, Dallas County, Texas",5029,627,2022,359,3007,621
1400000US48113014407,48113014407,"Census Tract 144.07, Dallas County, Texas",4891,473,2186,441,2705,597
1400000US48113014408,48113014408,"Census Tract 144.08, Dallas County, Texas",4327,323,2597,348,1730,400
1400000US48113014501,48113014501,"Census Tract 145.01, Dallas County, Texas",3510,479,1692,276,1818,460
1400000US48113014502,48113014502,"Census Tract 145.02, Dallas County, Texas",4443,521,1892,301,2551,502
1400000US48113014601,48113014601,"Census Tract 146.01, Dallas County, Texas",2251,438,1009,153,1242,422
1400000US48113014602,48113014602,"Census Tract 146.02, Dallas County, Texas",5145,578,1365,286,3780,637
1400000US48113014603,48113014603,"Census Tract 146.03, Dallas County, Texas",1628,236,342,108,1286,262
1400000US48113014701,48113014701,"Census Tract 147.01, Dallas County, Texas",4176,503,875,169,3301,511
1400000US48113014702,48113014702,"Census Tract 147.02, Dallas County, Texas",3911,472,928,176,2983,463
1400000US48113014703,48113014703,"Census Tract 147.03, Dallas County, Texas",1477,369,346,130,1131,352
1400000US48113014901,48113014901,"Census Tract 149.01, Dallas County, Texas",1621,353,474,187,1147,334
1400000US48113014902,48113014902,"Census Tract 149.02, Dallas County, Texas",2524,462,861,289,1663,500
1400000US48113015000,48113015000,"Census Tract 150, Dallas County, Texas",7774,742,3072,386,4702,761
1400000US48113015100,48113015100,"Census Tract 151, Dallas County, Texas",6743,706,2948,376,3795,755
1400000US48113015202,48113015202,"Census Tract 152.02, Dallas County, Texas",3628,539,1179,335,2449,555
1400000US48113015204,48113015204,"Census Tract 152.04, Dallas County, Texas",7339,612,4019,404,3320,554
1400000US48113015205,48113015205,"Census Tract 152.05, Dallas County, Texas",3523,476,931,263,2592,539
1400000US48113015206,48113015206,"Census Tract 152.06, Dallas County, Texas",3786,482,2106,366,1680,380
1400000US48113015303,48113015303,"Census Tract 153.03, Dallas County, Texas",2418,577,680,149,1738,598
1400000US48113015304,48113015304,"Census Tract 153.04, Dallas County, Texas",2974,322,1673,259,1301,318
1400000US48113015305,48113015305,"Census Tract 153.05, Dallas County, Texas",4622,449,1871,375,2751,597
1400000US48113015306,48113015306,"Census Tract 153.06, Dallas County, Texas",4561,303,3209,285,1352,263
1400000US48113015401,48113015401,"Census Tract 154.01, Dallas County, Texas",5657,387,4560,466,1097,381
1400000US48113015403,48113015403,"Census Tract 154.03, Dallas County, Texas",3068,394,1660,349,1408,344
1400000US48113015404,48113015404,"Census Tract 154.04, Dallas County, Texas",4525,579,1854,425,2671,485
1400000US48113015500,48113015500,"Census Tract 155, Dallas County, Texas",4509,518,1992,392,2517,520
1400000US48113015600,48113015600,"Census Tract 156, Dallas County, Texas",5120,546,1184,307,3936,594
1400000US48113015700,48113015700,"Census Tract 157, Dallas County, Texas",2106,340,624,210,1482,440
1400000US48113015800,48113015800,"Census Tract 158, Dallas County, Texas",2133,324,811,138,1322,314
1400000US48113015900,48113015900,"Census Tract 159, Dallas County, Texas",3114,356,1453,251,1661,196
1400000US48113016001,48113016001,"Census Tract 160.01, Dallas County, Texas",3831,472,1439,340,2392,544
1400000US48113016002,48113016002,"Census Tract 160.02, Dallas County, Texas",2717,307,736,270,1981,416
1400000US48113016100,48113016100,"Census Tract 161, Dallas County, Texas",3598,317,2566,329,1032,289
1400000US48113016201,48113016201,"Census Tract 162.01, Dallas County, Texas",3783,534,1544,323,2239,565
1400000US48113016202,48113016202,"Census Tract 162.02, Dallas County, Texas",7068,840,3133,640,3935,994
1400000US48113016301,48113016301,"Census Tract 163.01, Dallas County, Texas",5449,588,1830,439,3619,616
1400000US48113016302,48113016302,"Census Tract 163.02, Dallas County, Texas",2022,391,493,175,1529,405
1400000US48113016401,48113016401,"Census Tract 164.01, Dallas County, Texas",8501,579,4972,543,3529,384
1400000US48113016406,48113016406,"Census Tract 164.06, Dallas County, Texas",4587,389,1550,411,3037,516
1400000US48113016407,48113016407,"Census Tract 164.07, Dallas County, Texas",7349,683,3158,430,4191,680
1400000US48113016408,48113016408,"Census Tract 164.08, Dallas County, Texas",6920,618,3310,425,3610,697
1400000US48113016409,48113016409,"Census Tract 164.09, Dallas County, Texas",3376,394,2500,241,876,360
1400000US48113016410,48113016410,"Census Tract 164.10, Dallas County, Texas",4928,423,3846,475,1082,276
1400000US48113016411,48113016411,"Census Tract 164.11, Dallas County, Texas",8381,516,5779,480,2602,491
1400000US48113016412,48113016412,"Census Tract 164.12, Dallas County, Texas",3878,259,3436,303,442,131
1400000US48113016413,48113016413,"Census Tract 164.13, Dallas County, Texas",7030,563,5197,619,1833,652
1400000US48113016502,48113016502,"Census Tract 165.02, Dallas County, Texas",7056,654,3481,465,3575,720
1400000US48113016509,48113016509,"Census Tract 165.09, Dallas County, Texas",5213,397,3811,420,1402,273
1400000US48113016510,48113016510,"Census Tract 165.10, Dallas County, Texas",10652,949,7288,787,3364,560
1400000US48113016511,48113016511,"Census Tract 165.11, Dallas County, Texas",4206,328,2851,339,1355,409
1400000US48113016513,48113016513,"Census Tract 165.13, Dallas County, Texas",5245,375,4571,428,674,222
1400000US48113016514,48113016514,"Census Tract 165.14, Dallas County, Texas",7189,651,6091,658,1098,358
1400000US48113016516,48113016516,"Census Tract 165.16, Dallas County, Texas",5220,497,2910,406,2310,607
1400000US48113016517,48113016517,"Census Tract 165.17, Dallas County, Texas",4586,468,3313,465,1273,390
1400000US48113016518,48113016518,"Census Tract 165.18, Dallas County, Texas",4897,553,3132,401,1765,481
1400000US48113016519,48113016519,"Census Tract 165.19, Dallas County, Texas",2232,297,1440,258,792,284
1400000US48113016520,48113016520,"Census Tract 165.20, Dallas County, Texas",6633,681,3502,652,3131,637
1400000US48113016521,48113016521,"Census Tract 165.21, Dallas County, Texas",5568,840,4999,732,569,282
1400000US48113016522,48113016522,"Census Tract 165.22, Dallas County, Texas",2883,392,2435,348,448,264
1400000US48113016523,48113016523,"Census Tract 165.23, Dallas County, Texas",3770,401,3416,353,354,212
1400000US48113016605,48113016605,"Census Tract 166.05, Dallas County, Texas",6289,566,4630,465,1659,361
1400000US48113016606,48113016606,"Census Tract 166.06, Dallas County, Texas",6872,612,5235,578,1637,303
1400000US48113016607,48113016607,"Census Tract 166.07, Dallas County, Texas",2942,295,2593,325,349,198
1400000US48113016610,48113016610,"Census Tract 166.10, Dallas County, Texas",4378,405,4206,397,172,79
1400000US48113016611,48113016611,"Census Tract 166.11, Dallas County, Texas",5866,497,5496,475,370,273
1400000US48113016612,48113016612,"Census Tract 166.12, Dallas County, Texas",11831,911,10914,940,917,250
1400000US48113016615,48113016615,"Census Tract 166.15, Dallas County, Texas",4056,384,3341,350,715,310
1400000US48113016616,48113016616,"Census Tract 166.16, Dallas County, Texas",5330,447,4615,492,715,360
1400000US48113016617,48113016617,"Census Tract 166.17, Dallas County, Texas",4355,375,4067,397,288,152
1400000US48113016618,48113016618,"Census Tract 166.18, Dallas County, Texas",4456,515,3948,512,508,313
1400000US48113016619,48113016619,"Census Tract 166.19, Dallas County, Texas",3515,468,3307,487,208,150
1400000US48113016620,48113016620,"Census Tract 166.20, Dallas County, Texas",4994,506,4541,478,453,169
1400000US48113016621,48113016621,"Census Tract 166.21, Dallas County, Texas",4943,544,3615,598,1328,375
1400000US48113016622,48113016622,"Census Tract 166.22, Dallas County, Texas",3025,440,2326,430,699,220
1400000US48113016623,48113016623,"Census Tract 166.23, Dallas County, Texas",5317,562,4317,513,1000,338
1400000US48113016624,48113016624,"Census Tract 166.24, Dallas County, Texas",3210,348,2592,402,618,279
1400000US48113016625,48113016625,"Census Tract 166.25, Dallas County, Texas",8032,579,7133,590,899,270
1400000US48113016626,48113016626,"Census Tract 166.26, Dallas County, Texas",3872,524,3258,580,614,359
1400000US48113016701,48113016701,"Census Tract 167.01, Dallas County, Texas",5528,457,5518,457,10,15
1400000US48113016703,48113016703,"Census Tract 167.03, Dallas County, Texas",8560,841,6505,875,2055,670
1400000US48113016704,48113016704,"Census Tract 167.04, Dallas County, Texas",3876,481,3428,486,448,226
1400000US48113016705,48113016705,"Census Tract 167.05, Dallas County, Texas",6537,634,5548,629,989,382
1400000US48113016802,48113016802,"Census Tract 168.02, Dallas County, Texas",2936,431,2439,416,497,191
1400000US48113016803,48113016803,"Census Tract 168.03, Dallas County, Texas",6273,669,4904,482,1369,534
1400000US48113016804,48113016804,"Census Tract 168.04, Dallas County, Texas",6538,762,6064,580,474,517
1400000US48113016902,48113016902,"Census Tract 169.02, Dallas County, Texas",6573,380,4540,440,2033,321
1400000US48113016903,48113016903,"Census Tract 169.03, Dallas County, Texas",4792,244,2724,329,2068,356
1400000US48113017001,48113017001,"Census Tract 170.01, Dallas County, Texas",7810,531,6075,548,1735,361
1400000US48113017003,48113017003,"Census Tract 170.03, Dallas County, Texas",9639,836,6035,758,3604,911
1400000US48113017004,48113017004,"Census Tract 170.04, Dallas County, Texas",7989,1086,2995,487,4994,1057
1400000US48113017101,48113017101,"Census Tract 171.01, Dallas County, Texas",4269,520,2119,387,2150,441
1400000US48113017102,48113017102,"Census Tract 171.02, Dallas County, Texas",5519,732,2429,471,3090,693
1400000US48113017201,48113017201,"Census Tract 172.01, Dallas County, Texas",4917,505,2491,328,2426,459
1400000US48113017202,48113017202,"Census Tract 172.02, Dallas County, Texas",8677,710,5376,648,3301,639
1400000US48113017301,48113017301,"Census Tract 173.01, Dallas County, Texas",6130,486,3864,398,2266,370
1400000US48113017303,48113017303,"Census Tract 173.03, Dallas County, Texas",7872,545,5732,647,2140,404
1400000US48113017304,48113017304,"Census Tract 173.04, Dallas County, Texas",9066,582,7241,628,1825,501
1400000US48113017305,48113017305,"Census Tract 173.05, Dallas County, Texas",9248,571,7315,572,1933,411
1400000US48113017306,48113017306,"Census Tract 173.06, Dallas County, Texas",7581,517,5196,479,2385,469
1400000US48113017400,48113017400,"Census Tract 174, Dallas County, Texas",5121,504,3858,373,1263,449
1400000US48113017500,48113017500,"Census Tract 175, Dallas County, Texas",3664,342,3126,357,538,253
1400000US48113017602,48113017602,"Census Tract 176.02, Dallas County, Texas",4072,377,2576,322,1496,272
